,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
318,2018.04.09,104400.0,1400.0,103000.0,106600.0,101000.0,1787585.0,105160.0,105587.5,105190.0,108856.66666666669,103735.55555555556,104365.0,95312.5,0
319,2018.04.10,104100.0,300.0,104100.0,107100.0,103600.0,1234625.0,104960.0,105212.5,105180.0,109023.33333333331,103820.0,104488.33333333331,95788.33333333331,0
320,2018.04.11,104000.0,100.0,105500.0,105800.0,103700.0,795819.0,104340.0,104837.5,105280.0,109146.66666666669,103815.55555555556,104586.66666666669,96235.0,0
321,2018.04.12,104700.0,700.0,105700.0,110900.0,104500.0,2977579.0,104040.0,104825.0,105040.0,109223.33333333331,103975.55555555556,104600.0,96685.83333333331,0
322,2018.04.13,104100.0,600.0,105000.0,105400.0,100300.0,1380896.0,104260.0,104700.0,104750.0,109173.33333333331,104206.66666666669,104620.0,97120.0,0
323,2018.04.16,102800.0,1300.0,104100.0,105100.0,102600.0,976644.0,103940.0,104162.5,104550.0,108983.33333333331,104546.66666666669,104551.66666666669,97505.83333333331,0
324,2018.04.17,104500.0,1700.0,103600.0,105900.0,103400.0,1087658.0,104020.0,103950.0,104490.0,108836.66666666669,104751.11111111114,104540.0,97875.0,0
325,2018.04.18,103800.0,700.0,105400.0,106700.0,103000.0,1276698.0,103980.0,104050.0,104160.0,108820.0,105026.66666666669,104553.33333333331,98253.33333333331,0
326,2018.04.19,100800.0,3000.0,103000.0,105600.0,100500.0,2014582.0,103200.0,103600.0,103620.0,108600.0,105300.0,104498.33333333331,98570.83333333331,0
327,2018.04.20,97600.0,3200.0,101200.0,102200.0,95200.0,2185643.0,101900.0,102787.5,103080.0,108330.0,105591.11111111114,104208.33333333331,98869.16666666669,0
328,2018.04.23,87900.0,9700.0,94500.0,95700.0,87600.0,3855868.0,98920.0,100775.0,101430.0,107600.0,105646.66666666669,103831.66666666669,99076.66666666669,0
329,2018.04.24,83300.0,4600.0,87400.0,89700.0,83200.0,3150133.0,94680.0,98100.0,99350.0,106466.66666666669,105395.55555555556,103361.66666666669,99212.5,0
330,2018.04.25,82800.0,500.0,82800.0,84600.0,79600.0,3496542.0,90480.0,95437.5,97230.0,105230.0,105213.33333333331,102908.33333333331,99340.0,0
331,2018.04.26,86500.0,3700.0,84700.0,88600.0,83900.0,2837188.0,87620.0,93400.0,95410.0,104216.66666666669,105026.66666666669,102516.66666666669,99487.5,0
332,2018.04.27,88600.0,2100.0,87300.0,89100.0,85900.0,1516785.0,85820.0,91412.5,93860.0,103200.0,104888.88888888886,102158.33333333331,99586.66666666669,0
333,2018.04.30,84100.0,4500.0,87000.0,87700.0,83300.0,1613698.0,85060.0,88950.0,91990.0,102036.66666666669,104562.22222222223,101795.0,99605.83333333331,0
334,2018.05.02,85800.0,1700.0,82000.0,88300.0,80200.0,2033543.0,85560.0,87075.0,90120.0,100846.66666666669,104266.66666666669,101553.33333333331,99649.16666666669,0
335,2018.05.03,82200.0,3600.0,86200.0,86800.0,82200.0,1083164.0,85440.0,85150.0,87960.0,99396.66666666669,103864.44444444444,101186.66666666669,99710.0,0
336,2018.05.04,75300.0,6900.0,82000.0,83500.0,75100.0,3066872.0,83200.0,83575.0,85410.0,98130.0,103262.22222222223,100816.66666666669,99687.5,0
337,2018.05.08,65700.0,9600.0,75100.0,78300.0,65700.0,4398823.0,78620.0,81375.0,82220.0,96976.66666666669,102375.55555555556,100350.0,99601.66666666669,0
338,2018.05.09,69900.0,4200.0,66100.0,70300.0,64000.0,5941010.0,75780.0,79762.5,80420.0,95680.0,101517.77777777777,100056.66666666669,99554.16666666669,0
339,2018.05.10,68800.0,1100.0,70300.0,71200.0,67700.0,2045440.0,72380.0,77550.0,78970.0,94500.0,100626.66666666669,99615.0,99455.83333333331,0
340,2018.05.11,72200.0,3400.0,67800.0,74400.0,67300.0,3404548.0,70380.0,75500.0,77910.0,93473.33333333331,99913.33333333331,99295.0,99312.5,0
341,2018.05.14,70200.0,2000.0,72300.0,73100.0,68700.0,1779496.0,69360.0,73762.5,76280.0,92243.33333333331,99086.66666666669,98990.0,99090.0,0
342,2018.05.15,71900.0,1700.0,72000.0,73400.0,70800.0,1485813.0,70600.0,72025.0,74610.0,91073.33333333331,98335.55555555556,98780.0,98872.5,0
343,2018.05.16,75000.0,3100.0,73200.0,76500.0,72400.0,2775889.0,71620.0,71125.0,73700.0,90080.0,97562.22222222223,98606.66666666669,98680.83333333331,0
344,2018.05.17,76700.0,1700.0,76000.0,78500.0,73700.0,2125813.0,73200.0,71300.0,72790.0,89133.33333333331,96660.0,98308.33333333331,98258.33333333331,0
345,2018.05.18,76700.0,0.0,77400.0,79400.0,76300.0,1547616.0,74100.0,72675.0,72240.0,88120.0,95700.0,98070.0,97805.83333333331,0
346,2018.05.21,76900.0,200.0,77400.0,78700.0,76800.0,903245.0,75440.0,73550.0,72400.0,87143.33333333331,94811.11111111114,97770.0,97500.83333333331,0
347,2018.05.23,74400.0,2500.0,77500.0,78100.0,74300.0,1255645.0,75940.0,74250.0,73270.0,86190.0,93817.77777777777,97430.0,97085.0,0
348,2018.05.24,80400.0,6000.0,73600.0,80500.0,73500.0,2492807.0,77020.0,75275.0,74320.0,85390.0,92960.0,97123.33333333331,96863.33333333331,0
349,2018.05.25,82000.0,1600.0,80500.0,83900.0,80400.0,2386808.0,78080.0,76750.0,75640.0,84653.33333333331,92082.22222222223,96838.33333333331,96642.5,0
