,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
662,2019.09.03,11750.0,300.0,12200.0,13300.0,11450.0,12287296.0,10970.0,12050.0,12480.0,23021.66666666667,30875.55555555556,37003.333333333336,49299.16666666666,1
663,2019.09.04,12400.0,650.0,12000.0,12400.0,11750.0,5070808.0,11380.0,11725.0,12340.0,21808.33333333333,30062.222222222223,36278.333333333336,48833.33333333334,1
664,2019.09.05,12250.0,150.0,12650.0,12700.0,12000.0,3468035.0,11790.0,11543.75,12105.0,20601.666666666668,29247.777777777777,35547.5,48386.25,1
665,2019.09.06,11800.0,450.0,12350.0,12400.0,11700.0,2398999.0,12050.0,11412.5,11785.0,19386.666666666668,28474.44444444444,34812.5,47930.41666666666,1
666,2019.09.09,11350.0,450.0,11700.0,11750.0,11250.0,2333340.0,11910.0,11537.5,11550.0,18198.33333333333,27626.66666666667,34055.0,47470.0,1
667,2019.09.10,11700.0,350.0,11350.0,11950.0,11300.0,2753823.0,11900.0,11725.0,11435.0,17065.0,26835.55555555556,33305.0,47002.5,1
668,2019.09.11,11500.0,200.0,11750.0,11800.0,11350.0,1984324.0,11720.0,11850.0,11550.0,15981.666666666664,26157.777777777777,32573.33333333333,46536.66666666666,1
669,2019.09.16,11700.0,200.0,11600.0,11800.0,11300.0,1749718.0,11610.0,11806.25,11700.0,14896.666666666664,25422.222222222223,31835.0,46057.5,1
670,2019.09.17,11750.0,50.0,11600.0,12100.0,11500.0,2898166.0,11600.0,11806.25,11825.0,13803.333333333336,24687.777777777777,31069.16666666667,45590.41666666666,1
671,2019.09.18,11550.0,200.0,11850.0,11900.0,11550.0,1453369.0,11640.0,11700.0,11775.0,13148.333333333336,23941.11111111111,30315.0,45125.83333333334,1
672,2019.09.19,10950.0,600.0,11000.0,11250.0,10600.0,3652290.0,11490.0,11537.5,11695.0,12785.0,23211.11111111111,29554.16666666667,44679.58333333334,1
673,2019.09.20,10300.0,650.0,10800.0,10950.0,10150.0,4754470.0,11250.0,11350.0,11485.0,12618.333333333336,22428.88888888889,28770.83333333333,44241.25,1
674,2019.09.23,9910.0,390.0,10200.0,10200.0,9680.0,3920517.0,10892.0,11170.0,11251.0,12475.333333333336,21616.88888888889,27986.0,43788.0,1
675,2019.09.24,10050.0,140.0,9730.0,10350.0,9730.0,3085993.0,10552.0,10963.75,11076.0,12322.0,20809.11111111111,27281.83333333333,43332.583333333336,1
676,2019.09.25,9250.0,800.0,9950.0,10050.0,9090.0,3677009.0,10092.0,10682.5,10866.0,12165.333333333336,19925.777777777777,26612.66666666667,42873.0,1
677,2019.09.26,9250.0,0.0,9450.0,9600.0,9120.0,2229881.0,9752.0,10376.25,10621.0,11977.0,19030.222222222223,25918.5,42400.91666666666,1
678,2019.09.27,8900.0,350.0,9250.0,9300.0,8710.0,3233749.0,9472.0,10020.0,10361.0,11792.0,18143.55555555556,25250.16666666667,41926.75,1
679,2019.09.30,8140.0,760.0,9020.0,9120.0,7820.0,5722270.0,9118.0,9593.75,10005.0,11610.0,17247.777777777777,24570.83333333333,41454.583333333336,1
680,2019.10.01,10550.0,2410.0,8140.0,10550.0,8140.0,16582556.0,9218.0,9543.75,9885.0,11508.333333333336,16410.0,23970.0,41006.66666666666,1
681,2019.10.02,9520.0,1030.0,11350.0,11600.0,9500.0,22184062.0,9272.0,9446.25,9682.0,11375.666666666664,15577.111111111111,23303.66666666667,40539.333333333336,1
682,2019.10.04,10950.0,1430.0,9390.0,11850.0,9330.0,31799162.0,9612.0,9576.25,9682.0,11285.666666666664,14804.888888888889,22697.83333333333,40083.91666666666,1
683,2019.10.07,14200.0,3250.0,11350.0,14200.0,11250.0,39547526.0,10672.0,10095.0,10072.0,11299.0,14142.666666666664,22234.5,39652.25,1
684,2019.10.08,16350.0,2150.0,14850.0,17950.0,14750.0,60037508.0,12314.0,10982.5,10716.0,11357.333333333336,13522.666666666664,21760.33333333333,39243.5,1
685,2019.10.10,15100.0,1250.0,15500.0,16200.0,14100.0,25759204.0,13224.0,11713.75,11221.0,11360.666666666664,12868.222222222224,21265.33333333333,38829.333333333336,1
686,2019.10.11,13450.0,1650.0,14750.0,16550.0,13150.0,22243388.0,14010.0,12282.5,11641.0,11352.333333333336,12473.777777777776,20737.0,38401.41666666666,1
687,2019.10.14,13700.0,250.0,14350.0,15100.0,13400.0,11318078.0,14560.0,12977.5,12086.0,11380.666666666664,12292.666666666664,20235.33333333333,37975.583333333336,1
688,2019.10.15,13800.0,100.0,13500.0,14500.0,13200.0,9036768.0,14480.0,13383.75,12576.0,11495.666666666664,12259.333333333336,19707.0,37566.41666666666,1
689,2019.10.16,13600.0,200.0,14300.0,14400.0,13300.0,4977032.0,13930.0,13893.75,13122.0,11609.0,12246.0,19159.5,37153.91666666666,1
690,2019.10.17,13150.0,450.0,13500.0,14050.0,13050.0,4784074.0,13540.0,14168.75,13382.0,11697.333333333336,12212.666666666664,18605.33333333333,36722.66666666666,1
691,2019.10.18,12750.0,400.0,13300.0,13400.0,12100.0,6215509.0,13400.0,13987.5,13705.0,11720.666666666664,12186.0,18001.166666666668,36285.583333333336,1
692,2019.10.21,14300.0,1550.0,12750.0,14700.0,12600.0,20210169.0,13520.0,13731.25,14040.0,11805.666666666664,12172.666666666664,17413.666666666668,35863.916666666664,1
693,2019.10.22,14850.0,550.0,14900.0,16750.0,14150.0,38460628.0,13730.0,13700.0,14105.0,11887.333333333336,12181.555555555557,16847.833333333332,35456.0,1
