,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
278,2018.02.07,87500.0,6200.0,97000.0,97800.0,87500.0,2749858.0,96640.0,101150.0,103070.0,101090.0,96873.33333333331,99051.66666666669,71920.0,0
279,2018.02.08,95300.0,7800.0,88400.0,96900.0,86600.0,3514752.0,95640.0,99312.5,101450.0,101633.33333333331,96586.66666666669,99296.66666666669,72509.58333333331,0
280,2018.02.09,91400.0,3900.0,90300.0,93200.0,89400.0,2756852.0,93080.0,96975.0,99590.0,101856.66666666669,96617.77777777777,99330.0,73075.41666666669,0
281,2018.02.12,88500.0,2900.0,92300.0,93400.0,88500.0,1873886.0,91280.0,94800.0,97440.0,101690.0,96400.0,99190.0,73615.0,0
282,2018.02.13,84500.0,4000.0,90400.0,91200.0,84500.0,2159744.0,89440.0,92825.0,94880.0,101090.0,96131.11111111114,98965.0,74118.75,0
283,2018.02.14,85400.0,900.0,86000.0,87900.0,84200.0,2163727.0,89020.0,90475.0,92830.0,100503.33333333331,96002.22222222223,98755.0,74625.0,0
284,2018.02.19,94600.0,9200.0,88700.0,95000.0,87800.0,4257215.0,88880.0,90112.5,92260.0,100583.33333333331,96111.11111111114,98208.33333333331,75210.0,0
285,2018.02.20,91000.0,3600.0,94600.0,94900.0,90200.0,1736078.0,88800.0,89775.0,90940.0,100283.33333333331,96177.77777777777,97541.66666666669,75765.83333333331,0
286,2018.02.21,94900.0,3900.0,91500.0,95600.0,90500.0,2016696.0,90080.0,90700.0,90680.0,100320.0,96306.66666666669,97231.66666666669,76358.75,0
287,2018.02.22,94800.0,100.0,94100.0,97200.0,93400.0,1813086.0,92140.0,90637.5,90790.0,99846.66666666669,96526.66666666669,96740.0,76955.83333333331,0
288,2018.02.23,98800.0,4000.0,107000.0,108500.0,98800.0,5435343.0,94820.0,91562.5,91920.0,99873.33333333331,96775.55555555556,96603.33333333331,77581.66666666669,0
289,2018.02.26,99100.0,300.0,99000.0,101200.0,98100.0,1688989.0,95720.0,92887.5,92300.0,99953.33333333331,97144.44444444444,96446.66666666669,78213.75,0
290,2018.02.27,100300.0,1200.0,100500.0,103000.0,99900.0,2153382.0,97580.0,94862.5,93190.0,100026.66666666669,97497.77777777777,96580.0,78855.83333333331,0
291,2018.02.28,102400.0,2100.0,99400.0,102900.0,99400.0,2398496.0,99080.0,96987.5,94580.0,99976.66666666669,98006.66666666669,96653.33333333331,79517.08333333331,0
292,2018.03.02,105600.0,3200.0,101300.0,107000.0,100700.0,3074091.0,101240.0,98362.5,96690.0,100066.66666666669,98673.33333333331,96571.66666666669,80205.83333333331,0
293,2018.03.05,108500.0,2900.0,106400.0,110800.0,105700.0,3253202.0,103180.0,100550.0,99000.0,100120.0,99284.44444444444,96573.33333333331,80902.08333333331,0
294,2018.03.06,108900.0,400.0,110300.0,110800.0,105800.0,2151649.0,105140.0,102300.0,100430.0,100243.33333333331,99948.88888888886,96585.0,81588.75,0
